C:\Users\ecoleshill\Documents\ARAIG\Sim-LE-Solution\Debug\SimConnect.cfg
ACCELERATION BODY X,ACCELERATION BODY Y,ACCELERATION BODY Z,TOTAL WEIGHT,PLANE ALTITUDE,ATTITUDE INDICATOR PITCH DEGREES,ATTITUDE INDICATOR BANK DEGREES
 6_5_2018 19:22:12,-0.000022, 0.000541, -0.000004, 2261.273438, 605.730408, -0.042357, 0.017744, 
 6_5_2018 19:22:12,-0.000022, 0.000541, 0.000022, 2261.273438, 605.730408, -0.042357, 0.017744, 
 6_5_2018 19:22:12,-0.000022, 0.000541, 0.000022, 2261.272949, 605.730408, -0.042357, 0.017744, 
 6_5_2018 19:22:12,-0.000022, 0.000541, 0.000022, 2261.272949, 605.730408, -0.039924, 0.017744, 
 6_5_2018 19:22:12,-0.000022, 0.000541, 0.000022, 2261.272949, 605.730408, -0.039924, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000541, 0.000022, 2261.272949, 605.730408, -0.039924, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000625, 0.000022, 2261.272949, 605.730408, -0.039924, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000625, 0.000030, 2261.272949, 605.730408, -0.039924, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000625, 0.000030, 2261.272461, 605.730408, -0.039924, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000625, 0.000030, 2261.272461, 605.730408, -0.038048, 0.013802, 
 6_5_2018 19:22:13,0.000006, 0.000625, 0.000030, 2261.272461, 605.730408, -0.038048, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000625, 0.000030, 2261.272461, 605.730408, -0.038048, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000796, 0.000030, 2261.272461, 605.730408, -0.038048, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000796, 0.000043, 2261.272461, 605.730408, -0.038048, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000796, 0.000043, 2261.271973, 605.730408, -0.038048, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000796, 0.000043, 2261.271973, 605.730408, -0.036604, 0.010735, 
 6_5_2018 19:22:14,0.000009, 0.000796, 0.000043, 2261.271973, 605.730408, -0.036604, 0.008270, 
 6_5_2018 19:22:15,0.000000, 0.000796, 0.000043, 2261.271973, 605.730408, -0.036604, 0.008270, 
